gene_name,C10,C11,C12,N10,N11,N12,N7,N8,N9,V11,V12,C7,C8,V7,V8,V9
Jund,413.2674363759363,272.4681691629603,351.05064777069794,493.4212177011046,366.6905604804653,511.3792965437426,641.1242723701722,489.2021557963701,450.6297743360856,543.9081815155822,534.5072277009506,373.0857390344827,376.0131866806476,558.4308366976143,483.9493575663964,612.9497212544806
Kbtbd2,15.126793363976322,32.18461127882855,25.2533765624606,23.067745488383107,28.73889251391637,45.80539158399305,45.13946914528227,45.843334062106194,43.31768605891215,21.29457244099117,53.46087422713679,20.93369472388789,21.727187547696516,60.22116651371087,33.83748612328894,42.64893448646514
Kctd10,59.81545204995838,105.8259475266822,99.29858779832654,114.77193666290869,97.57855754029796,104.6764498906324,134.74096372827387,155.32524477174394,120.88830490126004,93.18776117122442,180.52719567008597,70.08420940634636,90.89655637921474,181.77916409527052,145.34451688083865,145.9211002372346
Kctd17,6.837661171273942,19.53248486866012,23.70024752207258,46.08078413520302,21.776832039530586,31.64126297482309,37.35072398865019,55.0826826685607,30.4214715681056,55.914101450343054,62.51123723204434,31.30736057408097,25.000167668117022,76.81995289624176,61.31055134211034,50.076556348451085
Kctd20,39.34585616972058,42.47366211965522,40.95020247101533,45.73745157208828,64.01608812253723,61.36502838608121,54.617814216837466,82.32559727773383,57.61796152855853,49.08019739835655,87.54137297019845,43.959145894876094,38.62737688232133,74.26321416663822,84.89538075054575,56.13944992167705
Kctd4,0.0840407420572713,0.1909445409672134,0.3281664516138336,0.3573669776567525,0.7418209914915027,0.8057197009326943,0.8840264582571902,0.9640266176318534,0.3127762180874137,0.4040416294324527,1.0995975678411598,0.2697991819224193,0.5125304690709415,0.7562236872264894,1.1143126776425043,0.6875564517259077
Kdm5b,15.98429883576202,36.11785960599028,27.683955174545385,51.60727270853343,35.15737232954775,39.63613614733234,31.71453151890633,47.237014015746446,58.26424729820848,46.28530187707332,61.678738783070514,35.89364778040597,29.93653298471508,67.88711363226709,44.806457429916144,38.10340835068195
Kif1c,172.00483014346472,197.46691996074705,222.0747075897486,278.84282854676724,226.1543163303656,281.0986661702951,348.20075606368687,292.2054295415213,303.6681342359009,269.71726203590777,336.42789370623893,228.56919345653247,231.15905019478257,383.1319382380101,313.91898909460747,301.4479870800829
Klhl18,22.15461017911852,18.162396189272105,17.635600700271173,22.79082345007091,21.85019119327502,21.937649287470013,26.518990003113924,26.603093389230335,23.806841163959355,19.827809111251536,27.035630382257988,19.403316684410683,14.264126144435204,25.04394964180817,25.163309560200712,20.35054219886237
Klhl20,15.020485241441753,22.70472943566684,18.5675580904392,27.766433366989094,28.24577906783356,23.28529997551204,22.973233587391142,29.269609142754383,21.91242198480597,22.56623966024196,28.617344007554607,17.421944077460616,19.78422480894519,27.13450975844763,27.400201671834694,18.98893760196397
Klk10,0.0,0.0,0.0615368646575909,0.1597043606822126,0.0487463170921406,0.0783451914011792,0.0428397819479505,0.0485395606986707,0.1660385222375352,0.159868995951441,0.0466462312333507,0.0426811639094048,0.0,0.0449325216853399,0.1486246846458925,0.1206432988930827
Kpna6,22.80403304882077,35.24349894962753,39.39728923133316,45.00351749248706,37.08512789408718,44.45863788204217,42.99545031717171,59.91440549293455,43.22442555114815,34.019267424705795,66.60252714903761,30.206094173760786,38.7252646317728,74.73257458497008,61.78329828474679,60.108452986938765
Laptm4b,39.38237763160302,40.02621199192407,51.25184355861767,63.80466391266085,39.83597536447912,47.41855205636597,64.65433287380564,52.84522141580859,64.53846796286936,59.85295793757924,65.8068965414259,34.9845672648105,43.53566411099126,69.47125404415758,46.9901489882937,67.2474199823662
Ldlrap1,14.846187642398386,12.362587404889393,14.407051921642466,14.625214424646884,15.086081265244989,14.216628198354831,20.463892101060768,16.529531443381263,16.378594012454556,15.781253195156888,15.173157046302665,11.561711863286856,11.073302289832164,16.783529961362056,22.10898266567466,16.0017975314594
