gene_name,p-value_Neo_IP,fold_change_Neo_IP,p-value_Van_IP,fold_change_Van_IP
Pgpep1,0.0067933970974945,0.8221915975069791,0.0088171148183647,0.7069203124282492
Phb,0.0379058570893095,0.4673946485377028,0.0068140937019671,0.6197548531268985
Phc2,0.0052902354859987,0.5206327217749981,0.0080089682781641,0.4239553769466987
Phf13,0.0135389391936735,0.3745924091012912,0.0111916870635337,0.72724137690315
Pif1,0.044434453112285,-0.497327216992802,0.0032803379257781,-1.2471764485746335
Pigq,0.0026542219007818,0.4115373779519355,0.0063971769779955,0.3249817318733832
Plbd2,0.0420448536267782,0.3300364020575955,0.0081825934648456,0.6141347314235029
Plek2,0.0158395972204766,-0.3506082585864319,0.0031339573867453,-1.0162277542897284
Plod1,0.0249236017294333,0.448217447319676,0.0165945149277504,1.4561798525954512
Pmpca,0.0421126094859343,0.2011175453580951,0.018696032063635,0.3821293174636926
Poldip3,0.0004213838504227,0.4752527191473242,0.0256656655535535,0.2886070961819704
Pom121,0.0217161171245982,0.446498299204399,0.0124465210516675,0.6138907904130078
Ppme1,0.0294174013966589,0.7027103520486647,0.0068741210038465,1.4472539130321445
Ppp1r8,0.0158143853484534,0.4474009007990338,0.004885355259937,0.746050926370544
Ppp2r1b,0.0180727574968059,0.3887437729667811,0.0340661142926128,0.3199946996216213
Ppp2r5a,0.0231881779422273,0.1707883227174154,0.0158552034451804,0.3523061481406946
Prdm9,0.0118056922624248,-0.8889891673293309,0.0014639066963439,-1.7562589555076014
Prl7d1,0.0032232799194471,-inf,0.0499154267394752,-inf
Prn,0.0098947173919685,inf,0.0307716004012401,inf
Prpf6,0.0087912252485055,0.5165576277552173,0.0167393929214552,0.5311651025513894
Prps1,0.0136648302660698,0.2513183245606254,0.008490673511533,0.9940417034864796
Prune1,0.0010723905399686,0.4222545824332135,0.0007528765909172,0.5955730047937899
Psap,0.0136191529517836,0.2845790246879636,0.0003166889451478,0.6230585357994731
Pskh1,0.0052306393967656,0.4647924603190376,0.0050601819773269,0.3601767304026005
Psmd7,0.0150078951251544,0.3937835957006336,0.0008200229477112,0.5357511689689944
Psme3,0.0247903518922865,0.36988839008503,0.003931692592907,0.3694651997365196
Ptges,0.0234962722007649,-0.5147838159532045,0.0153655614429983,-0.8252813604772204
Ptgfrn,0.0093942437051918,0.6976709911953691,0.00472800538561,1.205169837550012
Ptpa,0.0286490524985822,0.9624281942641928,0.0333289845576134,1.296393159131564
Ptpn20,0.043511718340489,2.200207903539035,0.0239967635744136,3.555891903157707
Pvr,0.0287833217971641,0.7079068231627513,0.0009740347459515,1.1739847192109956
R3hdm2,0.0212359964773177,0.1844187180898258,0.0019776045795828,0.4956637139437894
R3hdm4,0.0005715977518947,0.7345276191895999,0.0349668257859779,0.4443848031224371
Rab18,0.0216801881964171,0.7124993598421108,0.0057650152150377,1.4242825044016787
Rab1b,0.002023969114945,0.6503612728022642,0.0025607051288964,0.7220204962073055
Rab35,0.0146579111022692,0.2931749608891569,0.0109700703403132,0.335043386622271
Rab5b,0.0412707682789173,0.3648511751254933,0.0048664542915513,1.200837069581573
Rab7,0.0294873738202769,0.4960475230430835,0.0034008223522011,1.202983170950356
Rabggta,0.0348908604813319,-0.3952944619041668,0.0188601207163826,-0.6199259053920301
Rad9b,0.0119057108164624,-0.7542929592452049,0.0348058023768391,-1.0179315695040445
Ralgapb,0.002893103055121,0.4528632559313874,0.0062388559245181,0.371844995521005
Raly,0.0096095162170453,0.7489831378725815,0.0063341228858596,0.9991065327842192
Rbpj,0.0159291970445951,0.322529738484551,0.0100520288222006,0.9560395630601132
Rcan1,0.0069498014999436,1.7774954133603234,0.0110232652845452,2.7097918967279635
Rfc1,0.0189585686289479,0.4798893488173891,0.0316516290362778,0.659496811203984
Rgs12,0.0129773232430973,0.6976653096998301,0.0405494527693113,0.9795802895473954
Rhbdd2,0.0325678391326179,0.5336786266948162,0.0160401153787713,0.8899582394461082
Rhob,0.021106549118748,0.7997290129968614,0.0022078268553319,0.9713786485833013
Rnf10,0.0153335849701684,0.478240392780336,0.0294270115534294,0.4975780503680292
Rnf125,0.0345198665654853,1.0174559870232602,0.0235401097979795,1.3570300839791691
Rnf14,0.0126331325188142,0.5826624327048984,0.0138922989307159,0.8952430246418622
Rnf141,0.0127294443320935,0.4960833035457876,0.0151376227792559,0.5770871779766716
Rnf169,0.0460025178976588,0.7305096159896435,0.0048777133977888,1.2687604068335712
Rnf185,0.0036587018013128,0.3637876796702681,0.0328824385009915,0.1510553217050999
Rnf187,0.0326698088327171,0.4083746102812285,0.0020969082536912,0.8798197484032901
Rnf4,0.0131055289093676,0.2960242928221228,0.0460214080194371,0.2168435637277888
Ror2,0.0150690107209281,1.0352584963726097,0.0059437978830226,2.4644486522309994
Rrp7a,0.0327963303105105,0.2245560376156174,0.0088023405509409,0.545151471095171
Sap30bp,0.0144815695979816,0.742264905155822,0.0023665628937012,1.188638133132884
Saraf,0.0231232331704286,0.465959440513096,0.0178747975853193,0.4103851696788591
Scap,0.02042689328277,0.7705394112910503,0.0046148854934116,1.1082666477242151
Sdc4,0.0076506405266653,0.5942138241909676,0.0095194853928561,0.6179979756735373
Sdr39u1,0.0423142556825177,0.4237387393193035,0.0026160780930848,0.7981295691082496
Septin11,0.0019520827341192,0.5928721693868273,0.0293623584947018,0.9601245147942756
Septin8,0.0348782937389741,0.3449862352338695,0.0069932851002825,0.6962575545117353
Septin9,0.0046648164500001,0.4692933053764714,0.0196359900961317,0.7688163749426457
Serpind1,0.0058981268035208,inf,0.000155489062534,inf
Sfmbt1,0.0155324211078717,0.5522947745439548,0.0178787407988451,1.0231692915742592
Sfxn3,0.0316853964895475,0.3613383496937802,0.0180741873298156,1.107154521888842
Sgcd,0.048150117722804,0.6615973820606097,0.006638719435049,2.031859437568245
Sh3bp5l,0.0003829450559777,0.9025990192493738,0.0163349115089855,1.1863882037979123
Sh3d19,0.0244742708569977,0.3848051243498431,0.0010564390638007,0.8048653626759157
Shc1,0.0490082975419489,0.189092018231698,0.00741323008525,0.5258482063262147
Sik3,0.0080444575598253,1.1285221387753657,0.0292926881364038,0.9385017003476334
Sin3a,0.0189233559651149,0.4161964736017389,0.0215576012887963,0.656622508994321
Sipa1l1,0.0142315947436273,0.5109032419961922,0.0087792123354927,0.6124289649324748
Ski,0.0225344946014555,0.4049432183779667,0.0038939266342605,1.001579824524948
Slc11a2,0.001534762092199,0.5985763492651102,0.0099974914984091,0.5943708835677971
Slc25a25,0.0048183862240358,1.4010599764214982,0.0008983662810487,1.7992106050029852
Slc35a4,0.0004459474619906,1.0621894084329186,0.0043683656183021,1.1228302017560805
Slc37a3,0.001939140042756,0.7364727044595694,0.0052176071523978,1.1950220971781758
Slc38a10,0.0086028419390827,0.4055475420679087,0.0148678176547656,0.4024453264506429
Slc39a7,0.0247504303976494,0.183706895512448,0.0326682944599989,0.4248022144259373
Slc7a1,0.0318426038743216,0.4763737819427941,0.0140700563645672,0.8173875867772695
Smarcad1,0.0282699129582779,0.2389716260284307,0.0173813962330254,0.3343833590275769
Smarcc2,0.0062770469111945,0.2069028317420825,0.0008579267155159,0.5594685329647404
Smurf1,0.0138356128000566,0.1765307556447483,0.0136710226609976,0.2429719836338665
Snrpb,0.0410177605785741,0.3996818624633672,0.0017929540399143,0.8266976699467699
Snx11,0.0204183138924344,0.2172733472933288,0.0351555995438261,0.3487674594626653
Snx17,0.0265791511730487,0.412786049149968,0.0090363803967011,0.8309414947303901
Snx27,0.0435526495127124,0.2948332423154999,0.0003651163496664,0.9466093856943344
Spata46,0.0394202820227389,0.5631927844331327,0.0168462205399216,0.8693889110688973
Spats2,0.0147620713319106,0.2843583854986453,0.0083845853566258,0.8223202048245556
Spopl,0.0078869279665734,0.8630290367811628,0.0396418677197931,0.8560404477946418
Srebf2,0.0047047726433398,0.5576980628584605,0.0169217483627903,0.5068704844376549
Srpr,0.0182405986721151,0.3550167996140177,0.0076051495796287,0.5071054453880772
Srprb,0.0109852105262707,0.707320211682917,0.0259010725486725,0.9078108679690502
Srrd,0.0494639682807328,-0.3139922472724246,0.0132908826273348,-0.4736992947498498
Ssr1,0.0172799994169062,0.8122089574569936,0.0316703759275856,0.924214737856486
St13,0.004751645535182,0.6446324780615427,0.0093596047203734,1.1252767195101614
St7,0.0153601262672529,0.4520875248756041,0.0078630904311378,0.8546993838650635
Stat3,0.001234841634234,0.6471622880478888,0.0084422081457297,1.389270751073777
Stk35,0.0310187767048525,0.5224981685838949,0.0353220869175909,0.5899493340044493
Stk40,0.0188458642560231,0.4650402118044511,0.0089652793885326,1.3752921528075015
Ston1,0.0243915456533233,0.9485300222180716,0.0029101079065191,1.7914497156014093
Stx6,0.0056615204089123,0.6615708843290844,0.0256921921404544,1.0859478207613118
Stx7,0.022914166880537,0.2814266711868239,0.0148008943447428,0.5706957271416145
Supt16,0.0011914850132215,0.5182554284160761,0.0041636123654792,0.4634257619196552
Supt6,0.0094799425464754,0.2804980022501983,0.0394608110720173,0.1979653619860231
Syne3,0.0043812017871551,1.1055017890472416,0.0313926773123983,0.5569880620848326
Syngr2,0.0069134037556571,0.589855758469561,0.0136344258374829,0.5596017246759358
Synrg,0.0428482221294345,0.2144155096176832,0.0027443104862508,0.4931713157357765
Szrd1,0.002066201945496,0.6013013279543769,4.204061175287444e-05,0.5211762136758475
Taco1,0.0022287639093307,0.7225449438950948,0.0252259370950352,0.3731889417652981
Taf6,0.0109050560373473,0.5528348547437694,0.0124062324900231,0.9633585764012672
Tagln2,0.0131325686197081,0.5640591790516444,0.0062565842306102,0.5580111882658534
Tbc1d10b,0.0012123182977363,0.5105504585726927,0.0158374414052794,0.5506238709396762
Tbc1d17,0.0369668361871146,0.6422285570034898,0.0139201389032771,1.028285531343078
Tbc1d5,0.0247036874193498,0.2748495558783685,0.000135362727373,0.5557322155276528
Tbl1x,0.0072667438944893,0.4176191810849211,0.011737654809161,0.5086171240129784
Tcf20,0.0168655909750063,0.4019816626748618,0.0073991922609916,1.011287216074091
Tcf25,0.000814134633878,0.6330940650974318,0.0025248148717157,0.9876181295763355
Tcta,0.006353765631953,0.6745755289024652,0.0401951781359879,0.2715572261680969
Tent4a,0.008106620258632,1.4763097352903471,0.026193072072633,2.1359749109097788
Tex2,0.0011235754313631,0.4207493975344956,0.0019434953784299,0.510681434751223
Tex56,0.0188549486437022,-2.006140562888714,0.041227085927713,-inf
Tfe3,0.0189849558189957,0.3545701822966272,0.0383584514469808,0.3754921431565605
Thra,0.0221988125631971,0.3417826758709924,0.0023617911878241,1.301138735684552
Thsd4,0.037669117731561,0.5036119363650006,0.0134435785681765,0.6610103568621807
Tigar,0.0392910308642551,0.4582650770415027,0.0228520710235793,0.5824683085484332
Tlk2,0.0239538443507276,0.2772205494418317,0.029988856694675,0.7121488371670328
Tm7sf2,0.0460553515005343,-0.3897960590234591,0.0278369074779414,-0.7888180975692161
Tmem104,0.0366436151884224,0.80508445499499,0.026996258251979,1.7983017023500176
Tmem184b,8.255554368794988e-05,0.8158873706967605,0.0057448826442158,0.921174907620528
Tmem216,0.0498536827888727,0.246516399538968,0.0114220478684334,0.5962786554614418
Tmem276-zftraf1,0.0013122752498865,0.2696157762063659,0.0393955927742792,0.226450262959405
Tmx2,0.0363532437293591,0.2847299101100547,0.0199371936163916,0.6709601580783722
Tom1l2,0.0468902237107846,0.5508672897412695,0.0073295026205569,0.9658595347617164
Tox4,0.0009633023217711,0.3803116006127354,0.0028791288517804,0.4089817009526384
Tppp,0.0189872130182317,0.8782090631501566,0.0090177843481073,1.164403066926327
Tprgl,0.0420921245739922,0.3389999597113805,0.0129077085115799,0.6852175165935787
Traf6,0.0465298174411101,0.2866427213500723,0.0260977638830978,0.3286536963511685
Trappc9,0.011361952215378,0.5227630094382811,0.0019788279908693,1.0827402709414604
Trib1,0.0311350079106753,1.3033269105681593,0.0443113687097398,0.7393773025604591
Trim41,0.0432471500078048,0.8416897320478642,0.0145555073351608,1.3646099407165313
Tspan31,0.0062807545447213,0.3315547958760402,0.0449049648448006,0.2308782721345269
Ttbk2,0.0359318343982255,0.3643676875104715,0.0079536836064304,1.4555871771494016
Tubgcp2,0.024069140670813,0.1405424101165241,0.0306516531559041,0.5790133512826259
U2surp,0.0036948092857812,1.4663668395143412,0.0428347344985106,0.8958070665013799
Ubap1,0.0176065690457557,0.527223099305465,0.0008949729887609,0.6268871273446671
Ubap2l,0.0152981280451076,0.3432464745262167,0.0100691861750649,0.8628736069409964
Ube2h,0.0464602762402199,0.2657129647259788,0.0032269513624996,0.9362713603712408
Ube2j1,0.0286038507324659,0.3017789192126132,0.0065531118673101,0.6618846460193721
Ube2k,0.016430211086701,0.1499634124278352,0.0053518465039518,0.1931429289759304
Ube2n-ps1,0.0351007284933529,0.3230612065721854,0.0108951404838425,0.566535588757971
Ube2v1,0.009461718904201,0.711548739656624,0.005292940059975,0.963880030764342
Ube2z,0.0068074631852757,0.433621940249913,0.0408015977468778,0.3285483371789544
Ubtd2,0.0078712587625519,0.68770117141905,0.0058233161716159,1.468962368845445
Ubtf,0.0074288031638382,0.3604880528567411,0.0050903232427989,0.3500353716400114
Uck1,0.0445499223842127,0.1995268384836089,0.0295826197586776,0.3781651125780804
Ufd1,0.0005886936943053,0.9030577072553742,0.0007149992497911,1.1485146850194214
Urm1,0.0010809998078221,0.837246411728927,0.0004252498407554,1.180246530708756
Usp2,0.0346561036866981,-0.6645786442948368,0.0113785514248999,-1.6852406165419995
Usp25,0.0148608299366228,0.2988630510184485,0.0497566290819786,0.3173583683009784
Usp32,0.0069352331738303,0.5445046281529491,0.0023617212152673,1.0665129066702757
Usp39,0.0227722624564683,0.3266364016323175,0.0223120068675295,0.4631626869182259
Usp47,0.0348815895890245,0.168382041391873,0.0177402195918273,0.2526295850455817
Utp6,0.0135862930582069,0.4673219482004546,0.0084147571791388,0.8816248943785524
Vac14,0.0010653529394066,0.4261792152221615,0.0025045980985356,0.4005589232328214
Vapb,0.031525957560343,0.3293448830425089,0.0022464482358747,1.1609932662930218
Vcp,0.041187322762797,0.1604725075650563,0.0032442883880274,0.4113650335844221
Vps4a,0.0202306838393519,0.4223972144226627,0.0416472829976066,0.5379913901241017
Vti1a,0.0094106686044523,0.2504107548355159,0.0478915147499257,0.1691466500642492
Wasf2,0.0149610348766717,1.5386866947518572,0.0355353224457606,1.6306163437130956
Washc3,0.0205511646404161,-0.5279146062192164,0.0173544188356465,-0.8449146228349337
Wbp1l,0.0003470168647809,0.4504992741829666,6.127841470218377e-06,0.5890566081225849
Wdr1,0.0033561489029147,0.8524794897398399,0.0184254572372554,0.8233533006968559
Wdr66,0.0430037393883248,0.3518747481870143,0.0064992287856132,0.5715090374644923
Wdtc1,0.0235224494591787,1.1079133701124235,0.0154841048365242,0.9204798261028015
Xkr7,0.0185180296694023,2.3199797396495163,0.0026087084747976,3.618506779943453
Xpc,0.0078822416213831,0.3954997586860913,0.0099821326137567,0.7870035685565528
Yipf5,0.0463316066630049,0.3956844917579803,0.0074764794236648,0.4963912903368546
Ypel2,0.0054428949068389,1.0299427660086928,0.0007946019793022,1.2673661151201516
Ywhaz,0.004963423070798,1.0003197012181757,0.0013495271871627,1.3986808728518625
Zbtb45,0.0255756050801225,0.4814983560095393,0.0412798713675517,0.207905713690556
Zcchc17,0.0486257969222138,0.5158812235955597,0.0404012729571523,0.5115486509422257
Zdhhc7,0.0311499359149341,0.4171571184754591,0.01281478289007,0.3579006411620974
Zer1,0.0279293879098154,0.542772400337978,0.0101226378396378,1.0346530700642147
Zfand3,0.0359381921737447,0.4491387200625678,0.0106523212199148,0.6959675368901211
Zfp106,0.0287929561481037,0.1206235149933574,0.0148967909629508,0.667692056040562
Zfp182,0.0454000407751928,-0.4655498888610471,0.0393962866435233,-0.7045899025354573
Zfp219,0.0415877585575319,0.1226032765629824,0.0098868172600055,0.5187486255276288
Zfp319,0.0499185896840843,0.2136470900703492,0.0310189619163345,0.2509712070657979
Zfp324,0.010223475263897,0.7853305532448265,0.0189091981877104,0.9114980258751586
Zfp532,0.0223588630670021,0.8670076615090172,0.0009290798844235,1.9622826077096336
Zfp664,0.0302565403292928,0.5542430724209474,0.0048461891874092,1.064602539405961
Zfp93,0.0429450288769464,1.452123170344461,0.0197951396401509,2.558155422536489
Zfp948,0.0423850266520389,-0.6987754031746606,0.016654875154258,-0.5404146348734246
Zfyve27,0.0047276557911163,0.5427897134320512,0.0229818741960904,0.6345229908238236
Zmat2,0.0263867305670376,0.5673514428024808,0.0183101113272132,0.487001106716602
Zrsr2,0.0357904830516697,0.7017847065325853,0.027779042521156,0.4392264601091229
Zscan22,0.0428985015680233,0.5216981601577663,0.0394289352962332,0.6795116512428483
Zscan25,0.0277734295680718,0.2882312453290798,0.0060223965627059,0.6241629184993395
mt-Atp8,0.0117285141765451,-1.5747976524511638,0.0432825126154198,-1.234341748237321
mt-Nd4l,0.0121504287096026,-1.8263053800325992,0.0404612194878058,-1.5917327782899735
mt-Nd6,0.0295220490217034,-1.0761084681923816,0.0221662153333519,-0.977648445047832
