gene_name,C10,C11,C12,N10,N11,N12,N7,N8,N9,V11,V12,C7,C8,V7,V8,V9
Napa,-1.028905206886281,0.4942860595305781,-0.45688361010822903,1.2256857008941762,0.9316424516926042,0.9342924099734355,1.4229587758325735,3.99008809172998,2.276901895577785,2.4742808236651137,4.602422188978974,1.4949395177681557,-0.5034367603042305,5.573177277174707,3.5498806911143452,1.165030967308164
Ncbp3,-0.20360741818796288,0.6084821684721311,-0.9617763338210858,1.249385621566294,3.0231169061255274,2.4398018942147437,2.0992035857220857,4.097261711239475,0.9280231683050653,3.132468959586864,2.1147747406800206,1.3983191024949897,-0.8414175189580753,1.510511717335292,2.283960389996761,0.35338241441419116
Ndst1,0.3343934102395769,-0.4822259150308881,-0.2383599829082999,3.0632385392712664,0.017834444497203117,2.0184174290779704,3.8433701127506743,2.4078092408467175,5.807391599034158,-0.8199727702814181,6.698301268365173,-1.134354586469554,1.520547074169166,5.182427560703324,5.564557868462654,4.634088759045694
Ndufaf1,-1.3837852066005023,1.1730743503976533,0.7458382850987084,1.6195636407959186,1.6612260243980943,2.829029203789772,2.6821262064851403,3.5430155484431776,0.7472958452261984,-0.61149084946818,3.772919793361176,-0.33677224114587573,-0.19835518774998265,4.027024934532468,1.4206519551298848,3.4492702029028384
Ndufs5-ps,-0.34119628353628567,-0.8304091011769003,-0.39309038570453997,-0.4672460191809188,-1.377701080938821,-1.8685692035828252,-1.6810858655025172,-3.312471993963062,-1.5739756886079095,-1.148889530518252,-1.1721486572644841,-0.1703717331649512,1.735067503582678,-5.09381384215343,-3.940345335177994,-2.6303137385321738
Nf2,-1.6405974084076596,1.0532535214244991,0.35929013744781096,3.353658085620495,0.36064415858920323,0.48935214486407647,1.505177445570464,4.069360670430295,1.4130775390420933,2.2393695974377197,5.379205447935853,-0.03430300072463917,0.2623567502599882,3.4107470957578134,3.5463098616434663,1.1029009728235346
Nfe2l1,-1.0939339832155104,-0.5701742249705909,-0.2962137557920944,3.0889671877506606,5.585446693828399,3.8541471447472535,3.1707187000649064,6.030988600667777,1.7865482887085058,2.9886214527259263,5.701940070144948,1.4644316207838273,0.49589034319436825,5.016221220344963,5.661101478018574,3.862409126977019
Nipal3,-1.7398968563434558,0.5065545719093518,0.7642097597399999,2.246052193035406,-0.06464338771739331,1.097804211240919,1.565791104364749,2.3050454621591836,1.3479899910053807,1.8175120240437532,2.2659044342423913,0.12944210903514436,0.3396904156589619,4.860619671362082,2.0705843775727155,1.831760831929853
Nol4l,-1.1040150261289834,1.5065346396710435,-0.23086170829673838,7.380128171590316,1.8795003438184577,1.4642815089853636,5.749067997163653,0.5337999545489498,2.664600209563885,4.908206462216654,3.278151406376377,0.38506055404443945,-0.5567184592897573,1.3842380571415842,-0.057285278394319836,2.0557444470398925
Nploc4,0.10217073358886335,0.6112239941202186,-0.4081257679973652,5.721740585671507,3.4619278274480827,1.797317010341833,5.88533308263173,3.4769653545317745,4.132528720271226,5.107636369144287,5.98926604583218,1.1517437549411773,-1.457012714652895,6.049248672123453,4.908159368133716,3.583149605222356
Nsf,-1.1339224811223345,1.3714693894409655,0.5941548091630032,2.229719946949723,0.06370809521572214,3.1629562265119886,2.9521839699203998,8.62590582365855,6.876746962036623,-0.7080284881569375,15.382781217150287,-0.6750879220142989,-0.15661379546733628,9.179149044107982,10.792144603863798,3.879305645711063
Nt5c1a,-1.30361092473211,1.089149259640354,0.8341453899538536,-0.7076909015548749,1.1094210562281968,4.213397858572769,4.414175991576748,3.5449615343225545,6.392301305479474,-1.1012123790337713,3.980394046738188,-0.646405345397645,0.02672162053554724,3.6967895176672982,3.0823000159619087,2.6313037752121877
